horizon_min,validation_year,top_k,long_threshold,short_threshold,cost_bps,auc,trades,compound,profit_factor,win_rate,max_drawdown,selected_features
15,2025,5,0.6,0.4,5,0.512310962822732,7,0.011955280738926044,3.1848705398404196,0.7142857142857143,-0.0038529858265683448,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m
15,2025,10,0.5,0.5,0,0.5018840134435735,14306,0.318096841516589,1.049023731964995,0.5113239200335523,-0.10026622278641695,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.5,0.5,1,0.5018840134435735,14306,-0.6847710622887928,0.8266619370013968,0.46057598210541034,-0.6857262936525166,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.5,0.5,2,0.5018840134435735,14306,-0.9246223320246931,0.6524008358019908,0.41003774640011187,-0.9247316492818577,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.5,0.5,5,0.5018840134435735,14306,-0.9989702789600169,0.32812799380756813,0.2837970082482874,-0.9989697168785009,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.55,0.45,0,0.5018840134435735,231,-0.01114951918732432,0.9584791225761887,0.5021645021645021,-0.028426967931802438,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.55,0.45,1,0.5018840134435735,231,-0.03373244408530218,0.8712642907405289,0.4935064935064935,-0.04772095960091338,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.55,0.45,2,0.5018840134435735,231,-0.05580181203086165,0.7916227854703495,0.48917748917748916,-0.06686291655421939,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.55,0.45,5,0.5018840134435735,231,-0.11904356041505482,0.5918302602622814,0.42857142857142855,-0.12578541313432112,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.6,0.4,0,0.5018840134435735,17,-0.029727848119045386,0.3291817641622411,0.29411764705882354,-0.037679629766871336,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.6,0.4,1,0.5018840134435735,17,-0.03137893495638011,0.30967676521123977,0.29411764705882354,-0.038933601276014196,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.6,0.4,2,0.5018840134435735,17,-0.03302737719217219,0.2911659343642161,0.29411764705882354,-0.040186064315378855,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
15,2025,10,0.6,0.4,5,0.5018840134435735,17,-0.037956875978393256,0.2408923456662595,0.29411764705882354,-0.04393441924212349,distance_high_60|distance_sma_15|distance_sma_60|return_15m|momentum_15m|return_30m|momentum_30m|return_5m|momentum_5m|return_60m
30,2022,3,0.5,0.5,0,0.5153811538991735,7189,-0.034415810307179884,0.9936056057950671,0.5003477535123104,-0.14946458770583093,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.5,0.5,1,0.5153811538991735,7189,-0.5295014377591802,0.8297653579128298,0.4679371261649743,-0.5314820261285551,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.5,0.5,2,0.5153811538991735,7189,-0.7707574519407536,0.6930440161087781,0.43399638336347196,-0.7714823716012961,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.5,0.5,5,0.5153811538991735,7189,-0.9734955635224896,0.40598748758428926,0.33537348727222144,-0.9735197055669941,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.55,0.45,0,0.5153811538991735,411,-0.0034247883312445992,0.9964268916481102,0.5328467153284672,-0.04847535473565523,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.55,0.45,1,0.5153811538991735,411,-0.0435561995996665,0.9088293937302608,0.5255474452554745,-0.06077138552291006,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.55,0.45,2,0.5153811538991735,411,-0.08207531958062275,0.8283265987831124,0.5060827250608273,-0.0860575863262838,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.55,0.45,5,0.5153811538991735,411,-0.18859234094251698,0.6254482767556088,0.44282238442822386,-0.18580363136770983,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.6,0.4,0,0.5153811538991735,47,-0.024770528821548066,0.723840265973995,0.48936170212765956,-0.03389653614829258,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.6,0.4,1,0.5153811538991735,47,-0.029346053337590994,0.6798757760235226,0.48936170212765956,-0.03766054358543158,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.6,0.4,2,0.5153811538991735,47,-0.03390056533311747,0.6381508245997005,0.48936170212765956,-0.04162980376574288,distance_high_60|distance_sma_60|momentum_30m
30,2022,3,0.6,0.4,5,0.5153811538991735,47,-0.04743896821425131,0.5259800165194772,0.46808510638297873,-0.0539254767889783,distance_high_60|distance_sma_60|momentum_30m
30,2022,5,0.5,0.5,0,0.5154124073135741,7189,-0.050319640592374815,0.9894787224552666,0.5041034914452636,-0.12448440274540717,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.5,0.5,1,0.5154124073135741,7189,-0.5372516386361299,0.8262052287612686,0.47113645847823066,-0.5405590936973204,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.5,0.5,2,0.5154124073135741,7189,-0.7745339821386168,0.6898089964513732,0.4371957156767283,-0.7756300621922262,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.5,0.5,5,0.5154124073135741,7189,-0.9739323262445301,0.40329485813058,0.33662539991653917,-0.9739448897360555,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.55,0.45,0,0.5154124073135741,502,-0.012652429865470216,0.9804862914438226,0.5537848605577689,-0.05527277487579385,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.55,0.45,1,0.5154124073135741,502,-0.06099751006538001,0.8927360304086682,0.5438247011952191,-0.08348012003782124,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.55,0.45,2,0.5154124073135741,502,-0.10697987685630195,0.8119280365889961,0.5199203187250996,-0.12232823235129242,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.55,0.45,5,0.5154124073135741,502,-0.2318754235073529,0.6081839777957875,0.4581673306772908,-0.23227634294165878,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.6,0.4,0,0.5154124073135741,62,-0.024323920282090405,0.7614942341940363,0.43548387096774194,-0.03832536098309591,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.6,0.4,1,0.5154124073135741,62,-0.030357128522451093,0.7103686923410041,0.43548387096774194,-0.04005866967366467,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.6,0.4,2,0.5154124073135741,62,-0.03635362777910589,0.6625433288366085,0.43548387096774194,-0.041789027540209744,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,5,0.6,0.4,5,0.5154124073135741,62,-0.05412506234478509,0.5375249848825153,0.4032258064516129,-0.05733070660734618,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m
30,2022,10,0.5,0.5,0,0.5151709787301142,7189,-0.028952814178871078,0.9950111018683568,0.5049380998748088,-0.1719240209262557,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.5,0.5,1,0.5151709787301142,7189,-0.5268392260088095,0.8308193453324211,0.4726665739323967,-0.531120505484777,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.5,0.5,2,0.5151709787301142,7189,-0.7694602037446677,0.6936459562746827,0.43816942551119764,-0.7708425039571154,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.5,0.5,5,0.5151709787301142,7189,-0.9733455338681335,0.4054768572148726,0.3384337181805536,-0.9733698125698573,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.55,0.45,0,0.5151709787301142,685,-0.007435952178504124,0.9929754283601971,0.5532846715328467,-0.06622337654533539,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.55,0.45,1,0.5151709787301142,685,-0.07315428720867756,0.8993870200472205,0.5372262773722628,-0.09689583338097063,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.55,0.45,2,0.5151709787301142,685,-0.13452729686564802,0.8137608441420068,0.5138686131386861,-0.1482847203398312,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.55,0.45,5,0.5151709787301142,685,-0.29535024785883823,0.6003945083049511,0.4467153284671533,-0.29573937950668383,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.6,0.4,0,0.5151709787301142,90,-0.007810125218795649,0.9461861932958782,0.5111111111111111,-0.03367701510204257,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.6,0.4,1,0.5151709787301142,90,-0.01670104393244498,0.8830690400342288,0.5111111111111111,-0.035781981917135885,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.6,0.4,2,0.5151709787301142,90,-0.025513169363102328,0.8238498349633043,0.5,-0.03800076949146247,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2022,10,0.6,0.4,5,0.5151709787301142,90,-0.051483661155708904,0.6683565016817958,0.45555555555555555,-0.052890157788125336,distance_high_60|distance_sma_60|momentum_30m|return_30m|momentum_15m|return_15m|distance_sma_15|momentum_60m|return_60m|sma_15_slope
30,2023,3,0.5,0.5,0,0.5137766780548723,7148,0.022944767793318777,1.0090358371343944,0.5107722439843313,-0.09524202560850692,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.5,0.5,1,0.5137766780548723,7148,-0.49950047864092895,0.8097649938461912,0.4674034695019586,-0.5040325601472437,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.5,0.5,2,0.5137766780548723,7148,-0.7551364744711276,0.6500103834652493,0.4220761052042529,-0.7569897021430402,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.5,0.5,5,0.5137766780548723,7148,-0.9713384921762982,0.34148457574827057,0.2951874650251819,-0.9715036317315353,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.55,0.45,0,0.5137766780548723,186,0.036592385694579566,1.2125014019404894,0.5806451612903226,-0.03229262460829829,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.55,0.45,1,0.5137766780548723,186,0.017492608633189244,1.1000713085363247,0.5591397849462365,-0.04010296087268728,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.55,0.45,2,0.5137766780548723,186,-0.0012571020197149618,0.9970973998739692,0.5483870967741935,-0.04785103218601605,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.55,0.45,5,0.5137766780548723,186,-0.055469079687961775,0.7390795838958093,0.46774193548387094,-0.07310810034058779,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.6,0.4,0,0.5137766780548723,12,0.010404354887379563,1.8106831145865898,0.5,-0.007224149646943623,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.6,0.4,1,0.5137766780548723,12,0.009193570445907406,1.685735383402409,0.5,-0.007423416815098283,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.6,0.4,2,0.5137766780548723,12,0.007984116129910568,1.571423823009637,0.5,-0.007622663983252953,distance_sma_60|distance_high_60|return_30m
30,2023,3,0.6,0.4,5,0.5137766780548723,12,0.004363720655534031,1.2779737130670217,0.3333333333333333,-0.00822028548771725,distance_sma_60|distance_high_60|return_30m
30,2023,5,0.5,0.5,0,0.5130306815312196,7148,-0.07751734019728895,0.9774766438124498,0.5058757694459989,-0.14702281545667228,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.5,0.5,1,0.5130306815312196,7148,-0.548658567844422,0.7844001348203465,0.4609681029658646,-0.5549615136363206,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.5,0.5,2,0.5130306815312196,7148,-0.7791887768127768,0.6297285596820119,0.4156407386681589,-0.7815940556159828,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.5,0.5,5,0.5130306815312196,7148,-0.9741546390533363,0.3312269105749433,0.29043088975937326,-0.9743110822163162,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.55,0.45,0,0.5130306815312196,203,0.05226290489206087,1.2721748959238557,0.5960591133004927,-0.034597412339299916,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.55,0.45,1,0.5130306815312196,203,0.0311214435885252,1.1584453953479965,0.5714285714285714,-0.042868083620384745,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.55,0.45,2,0.5130306815312196,203,0.010402693837208377,1.0538117916520728,0.5566502463054187,-0.051068716406990844,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.55,0.45,5,0.5130306815312196,203,-0.04930056540043515,0.7895459703508895,0.4876847290640394,-0.08122630399994957,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.6,0.4,0,0.5130306815312196,11,0.0030640660610667947,1.2188617320815334,0.45454545454545453,-0.007224149646943623,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.6,0.4,1,0.5130306815312196,11,0.00196154683712102,1.13616990451307,0.45454545454545453,-0.007423416815098283,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.6,0.4,2,0.5130306815312196,11,0.0008601293905527996,1.0598839791674235,0.45454545454545453,-0.007622663983252953,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,5,0.6,0.4,5,0.5130306815312196,11,-0.0024375221912321665,0.8636061727423238,0.36363636363636365,-0.00822028548771725,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m
30,2023,10,0.5,0.5,0,0.5134935355004101,7148,-0.08791134529286315,0.9740775628882758,0.5022383883603805,-0.16623495721772363,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.5,0.5,1,0.5134935355004101,7148,-0.5537445297430421,0.7817921129095025,0.45803021824286516,-0.5645951271651997,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.5,0.5,2,0.5134935355004101,7148,-0.7816772458029337,0.627850679051094,0.41354224958030217,-0.783692595945455,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.5,0.5,5,0.5134935355004101,7148,-0.9744459945977547,0.3310718203017284,0.2884722999440403,-0.9745932295971348,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.55,0.45,0,0.5134935355004101,249,-0.029251629605715035,0.8909762833947065,0.5461847389558233,-0.06727839195220275,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.55,0.45,1,0.5134935355004101,249,-0.05312888784737002,0.8050341288846654,0.5301204819277109,-0.07913391703570483,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.55,0.45,2,0.5134935355004101,249,-0.07642114381431098,0.7264922764400624,0.5100401606425703,-0.0975217748987981,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.55,0.45,5,0.5134935355004101,249,-0.14292893540705143,0.5311792917098571,0.42570281124497994,-0.15585410363893992,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.6,0.4,0,0.5134935355004101,10,0.012164837465495681,2.1878680066931677,0.7,-0.0030118322693186705,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.6,0.4,1,0.5134935355004101,10,0.01115434340325927,2.059182901731123,0.7,-0.0031118322693184375,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.6,0.4,2,0.5134935355004101,10,0.01014475737380649,1.9376204895208289,0.7,-0.0032118322693186485,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2023,10,0.6,0.4,5,0.5134935355004101,10,0.007121440230986931,1.5968145762695172,0.6,-0.0035118322693185045,distance_sma_60|distance_high_60|return_30m|momentum_30m|return_60m|momentum_60m|momentum_15m|return_15m|distance_sma_15|distance_low_60
30,2024,3,0.5,0.5,0,0.5152358808161018,7171,-0.00129242704973076,1.001742945865913,0.520011156045182,-0.08662565214505458,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.5,0.5,1,0.5152358808161018,7171,-0.5124829469128441,0.820781993871479,0.4831962069446381,-0.5163419303189578,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.5,0.5,2,0.5152358808161018,7171,-0.7620366190371141,0.6718482975533099,0.44345279598382376,-0.7629900130807628,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.5,0.5,5,0.5152358808161018,7171,-0.9723379649238659,0.36898617432745473,0.33175289359921906,-0.972355778809476,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.55,0.45,0,0.5152358808161018,210,-0.04447525766594662,0.8338756395887122,0.5523809523809524,-0.05939486115357706,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.55,0.45,1,0.5152358808161018,210,-0.0643373853709237,0.7637783827920078,0.5428571428571428,-0.07821113391595647,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.55,0.45,2,0.5152358808161018,210,-0.08378857191862665,0.6986662255571717,0.5190476190476191,-0.09665282407483433,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.55,0.45,5,0.5152358808161018,210,-0.13976024495077877,0.530913589917415,0.47619047619047616,-0.14980387631188385,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.6,0.4,0,0.5152358808161018,21,0.002468996491741038,1.0806907398201027,0.47619047619047616,-0.010646504948963353,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.6,0.4,1,0.5152358808161018,21,0.00036614570708848326,1.0157439923125977,0.47619047619047616,-0.010944342996725753,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.6,0.4,2,0.5152358808161018,21,-0.0017325036225559476,0.9549029748073219,0.47619047619047616,-0.011242121263970284,distance_high_60|distance_sma_60|return_60m
30,2024,3,0.6,0.4,5,0.5152358808161018,21,-0.008003322564698712,0.79345823641953,0.47619047619047616,-0.01317605384510101,distance_high_60|distance_sma_60|return_60m
30,2024,5,0.5,0.5,0,0.515116675854151,7171,0.009850947701552037,1.0048247257521872,0.5183377492678846,-0.08657037720611072,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.5,0.5,1,0.515116675854151,7171,-0.50704278434228,0.823377294122731,0.48180170129689026,-0.5125374962391409,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.5,0.5,2,0.515116675854151,7171,-0.7593809382301839,0.6741698682374458,0.44122158694742714,-0.7603917617570871,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.5,0.5,5,0.515116675854151,7171,-0.9720291623358185,0.3711610721033303,0.32910333286849813,-0.9720471750851044,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.55,0.45,0,0.515116675854151,182,-0.03615223070625362,0.8478126627554208,0.5494505494505495,-0.05454591096835337,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.55,0.45,1,0.515116675854151,182,-0.05354001939839492,0.7784898801384992,0.5494505494505495,-0.07086935083163515,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.55,0.45,2,0.515116675854151,182,-0.0706158253702841,0.713832146183097,0.532967032967033,-0.0870865760234244,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.55,0.45,5,0.515116675854151,182,-0.12002652882924691,0.5460820681539611,0.4835164835164835,-0.13409558643908748,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.6,0.4,0,0.515116675854151,12,-0.004314492688131222,0.8399857516146529,0.4166666666666667,-0.011633408551847246,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.6,0.4,1,0.515116675854151,12,-0.005509102346782813,0.7994580268050809,0.4166666666666667,-0.012227442717505865,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.6,0.4,2,0.515116675854151,12,-0.006702398040394186,0.760990118037313,0.4166666666666667,-0.012821179329372767,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,5,0.6,0.4,5,0.515116675854151,12,-0.010274414464955584,0.6564861785335352,0.4166666666666667,-0.014600605034527536,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m
30,2024,10,0.5,0.5,0,0.5079323905087603,7171,-0.16832343013895645,0.9522425771306733,0.5077395063450006,-0.1700641237407814,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.5,0.5,1,0.5079323905087603,7171,-0.5940262193500773,0.7801772035507073,0.4703667549853577,-0.5943025510684815,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.5,0.5,2,0.5079323905087603,7171,-0.801842573078814,0.6389279803823052,0.4302049923302189,-0.8019576609424867,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.5,0.5,5,0.5079323905087603,7171,-0.9769664706102046,0.35231562232441654,0.32003904615813694,-0.9769729441505085,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.55,0.45,0,0.5079323905087603,77,-0.017731661442789926,0.8418930959780044,0.5324675324675324,-0.04381649107664265,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.55,0.45,1,0.5079323905087603,77,-0.025268249757764538,0.7791650568927181,0.5324675324675324,-0.04701105408143569,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.55,0.45,2,0.5079323905087603,77,-0.03274775786559636,0.7205499011854206,0.5064935064935064,-0.05072525134107675,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.55,0.45,5,0.5079323905087603,77,-0.05484805188568964,0.5669487851097907,0.4675324675324675,-0.06895550080576718,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.6,0.4,0,0.5079323905087603,5,0.003480037832200633,1.538061728844404,0.8,0.0,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.6,0.4,1,0.5079323905087603,5,0.0029787415880353496,1.4547802514933377,0.8,0.0,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.6,0.4,2,0.5079323905087603,5,0.0024776457040525113,1.3739664421765345,0.8,0.0,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2024,10,0.6,0.4,5,0.5079323905087603,5,0.0009755596125939903,1.1452809229347998,0.8,0.0,distance_high_60|distance_sma_60|return_60m|momentum_60m|return_30m|momentum_30m|distance_sma_15|return_15m|momentum_15m|distance_high_240
30,2025,3,0.5,0.5,0,0.5210263174141169,7160,0.07598736176334797,1.0200739874970721,0.5173184357541899,-0.14656609411011945,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.5,0.5,1,0.5210263174141169,7160,-0.47417710095778276,0.860503756853875,0.4824022346368715,-0.49843492949571766,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.5,0.5,2,0.5210263174141169,7160,-0.7430546757748636,0.7258094027498476,0.44231843575418994,-0.7498330417793115,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.5,0.5,5,0.5210263174141169,7160,-0.9700320027289349,0.43789191569479796,0.3463687150837989,-0.9703773930699213,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.55,0.45,0,0.5210263174141169,467,0.007714592034746337,1.0179307930267583,0.5460385438972163,-0.06486295209030768,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.55,0.45,1,0.5210263174141169,467,-0.03826547168724126,0.937639218259618,0.5310492505353319,-0.08691211780137398,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.55,0.45,2,0.5210263174141169,467,-0.08215184138543274,0.8631800520999785,0.5160599571734475,-0.11897615183387056,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.55,0.45,5,0.5210263174141169,467,-0.20217881655533942,0.6716009497079255,0.4732334047109208,-0.2180640487894273,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.6,0.4,0,0.5210263174141169,63,-0.03024497245661706,0.7068295201109415,0.5238095238095238,-0.05126629894470858,distance_high_60|distance_sma_60|distance_sma_15
30,2025,3,0.6,0.4,1,0.5210263174141169,63,-0.03633852778003743,0.655865350356618,0.5238095238095238,-0.053924171572220736,distance_high_60|distance_sma_60|distance_sma_15
