config,multiplier,horizon_min,validation_year,best_iteration,train_rows,validation_rows,purged_train_rows,actual_short_pct,actual_timeout_pct,actual_long_pct,pred_short_pct,pred_timeout_pct,pred_long_pct,accuracy,balanced_accuracy,macro_f1,cost_bps,trades,compound_return,profit_factor,win_rate,max_drawdown,avg_hold_minutes,directional_accuracy
dynamic_0p50x,0.5,60,2024,148,214698,42962,0,46.82975652902565,5.814440668497743,47.35580280247661,77.16586751082352,0.09776081188026628,22.736371677296216,0.4752804804245612,0.34023134662234306,0.3074136101631549,2,11076,-0.8761316529521691,0.6499876085315316,0.4959371614301192,-0.876393449525234,16.870892018779344,0.4836583604189238
dynamic_0p50x,0.5,60,2024,148,214698,42962,0,46.82975652902565,5.814440668497743,47.35580280247661,77.16586751082352,0.09776081188026628,22.736371677296216,0.4752804804245612,0.34023134662234306,0.3074136101631549,5,11076,-0.9955393599157155,0.29556795918306783,0.4391477067533406,-0.9955393599157155,16.870892018779344,0.4836583604189238
dynamic_0p50x,0.5,60,2025,79,257660,42858,0,46.39973867189323,5.714219048952354,47.88604227915442,88.38023239535208,0.004666573335199963,11.615101031312706,0.46920061598768026,0.33593055704234615,0.26770768125068695,0,10882,0.006423334307211537,1.0024872191511214,0.500735158978129,-0.10949633197493147,17.026741407829444,0.4803344973350487
dynamic_0p50x,0.5,60,2025,79,257660,42858,0,46.39973867189323,5.714219048952354,47.88604227915442,88.38023239535208,0.004666573335199963,11.615101031312706,0.46920061598768026,0.33593055704234615,0.26770768125068695,1,10882,-0.6610327531071045,0.8318507417247136,0.49724315383201617,-0.6676439847266109,17.026741407829444,0.4803344973350487
dynamic_0p50x,0.5,60,2025,79,257660,42858,0,46.39973867189323,5.714219048952354,47.88604227915442,88.38023239535208,0.004666573335199963,11.615101031312706,0.46920061598768026,0.33593055704234615,0.26770768125068695,2,10882,-0.8858469538415005,0.6882259905179622,0.4940268333027017,-0.8865523042048621,17.026741407829444,0.4803344973350487
dynamic_0p50x,0.5,60,2025,79,257660,42858,0,46.39973867189323,5.714219048952354,47.88604227915442,88.38023239535208,0.004666573335199963,11.615101031312706,0.46920061598768026,0.33593055704234615,0.26770768125068695,5,10882,-0.995642944411059,0.3703117412253051,0.4603014151810329,-0.995642944411059,17.026741407829444,0.4803344973350487
dynamic_0p75x,0.75,60,2022,239,128848,43059,0,38.39150932441534,24.485008941220183,37.123481734364475,40.530434984556074,24.080912236698484,35.388652778745445,0.4133398360389233,0.4129485452574635,0.41312698072938897,0,5871,-0.07502186855128412,0.9807580869607179,0.49855220575711123,-0.10861945349051905,29.64060637029467,0.4110032362459547
dynamic_0p75x,0.75,60,2022,239,128848,43059,0,38.39150932441534,24.485008941220183,37.123481734364475,40.530434984556074,24.080912236698484,35.388652778745445,0.4133398360389233,0.4129485452574635,0.41312698072938897,1,5871,-0.4857897065847573,0.8363070522215957,0.48918412536194855,-0.4912397185450651,29.64060637029467,0.4110032362459547
dynamic_0p75x,0.75,60,2022,239,128848,43059,0,38.39150932441534,24.485008941220183,37.123481734364475,40.530434984556074,24.080912236698484,35.388652778745445,0.4133398360389233,0.4129485452574635,0.41312698072938897,2,5871,-0.7141589729584876,0.7121087807850375,0.47794242888775335,-0.7157996003407547,29.64060637029467,0.4110032362459547
dynamic_0p75x,0.75,60,2022,239,128848,43059,0,38.39150932441534,24.485008941220183,37.123481734364475,40.530434984556074,24.080912236698484,35.388652778745445,0.4133398360389233,0.4129485452574635,0.41312698072938897,5,5871,-0.9509179283091816,0.42992001380319766,0.44677227048203033,-0.9509847034815011,29.64060637029467,0.4110032362459547
dynamic_0p75x,0.75,60,2023,50,171907,42818,0,37.31841748797235,27.061049091503577,35.62053342052408,78.35489747302536,8.428698211032744,13.216404315941894,0.3914708767340838,0.3654861575255155,0.3194908179098856,0,6240,0.20343896834839126,1.0613145336886847,0.5075320512820513,-0.0493596806904677,30.489423076923078,0.40240384615384617
dynamic_0p75x,0.75,60,2023,50,171907,42818,0,37.31841748797235,27.061049091503577,35.62053342052408,78.35489747302536,8.428698211032744,13.216404315941894,0.3914708767340838,0.3654861575255155,0.3194908179098856,1,6240,-0.3552095236700654,0.8724030224352287,0.49006410256410254,-0.37308793600833534,30.489423076923078,0.40240384615384617
dynamic_0p75x,0.75,60,2023,50,171907,42818,0,37.31841748797235,27.061049091503577,35.62053342052408,78.35489747302536,8.428698211032744,13.216404315941894,0.3914708767340838,0.3654861575255155,0.3194908179098856,2,6240,-0.6545493180045261,0.7160496226272574,0.475801282051282,-0.6596812956695199,30.489423076923078,0.40240384615384617
dynamic_0p75x,0.75,60,2023,50,171907,42818,0,37.31841748797235,27.061049091503577,35.62053342052408,78.35489747302536,8.428698211032744,13.216404315941894,0.3914708767340838,0.3654861575255155,0.3194908179098856,5,6240,-0.9468961880043512,0.38310082485481795,0.4288461538461538,-0.9471256762210153,30.489423076923078,0.40240384615384617
dynamic_0p75x,0.75,60,2024,34,214725,42956,0,37.21482447155229,24.91153738709377,37.87363814135394,88.10876245460472,8.848589254120496,3.0426482912747925,0.394100940497253,0.3725128526117009,0.2868484557916147,0,6449,-0.048203707199552914,0.9884519592908273,0.4910838889750349,-0.14771970673487833,30.02744611567685,0.3978911459140952
dynamic_0p75x,0.75,60,2024,34,214725,42956,0,37.21482447155229,24.91153738709377,37.87363814135394,88.10876245460472,8.848589254120496,3.0426482912747925,0.394100940497253,0.3725128526117009,0.2868484557916147,1,6449,-0.5005970628960261,0.8321906396846308,0.47960924174290587,-0.513993483144048,30.02744611567685,0.3978911459140952
