tag,barrier_bps,horizon_min,validation_year,best_iteration,train_rows,validation_rows,actual_short_pct,actual_timeout_pct,actual_long_pct,pred_short_pct,pred_timeout_pct,pred_long_pct,accuracy,balanced_accuracy,macro_f1,cost_bps,trades,compound_return,profit_factor,win_rate,max_drawdown,avg_hold_minutes,directional_accuracy
15bps_60m,15,60,2024,132,408914,81675,22.01285583103765,55.2996632996633,22.68748086929905,28.690541781450875,68.35996326905418,2.9494949494949494,0.619675543311907,0.4901019407097651,0.44873528080657193,2,5610,-0.693630763969433,0.7324341082476449,0.4786096256684492,-0.6972248310186249,24.98270944741533,0.42388591800356507
15bps_60m,15,60,2024,132,408914,81675,22.01285583103765,55.2996632996633,22.68748086929905,28.690541781450875,68.35996326905418,2.9494949494949494,0.619675543311907,0.4901019407097651,0.44873528080657193,5,5610,-0.9431064581746668,0.45999147299378296,0.4556149732620321,-0.9433026620419036,24.98270944741533,0.42388591800356507
15bps_60m,15,60,2025,131,490589,81846,29.027686142267186,40.39537668303888,30.576937174693935,44.13044009481221,51.19370525132566,4.675854653862131,0.546062116658114,0.5170335924414817,0.45603723334244095,0,9738,-0.15543872568038863,0.9770047865421481,0.4925035941671801,-0.22921387605688848,20.499794619018278,0.44619018278907374
15bps_60m,15,60,2025,131,490589,81846,29.027686142267186,40.39537668303888,30.576937174693935,44.13044009481221,51.19370525132566,4.675854653862131,0.546062116658114,0.5170335924414817,0.45603723334244095,1,9738,-0.6810766804953945,0.8470614869487739,0.48767714109673443,-0.6961583332475878,20.499794619018278,0.44619018278907374
15bps_60m,15,60,2025,131,490589,81846,29.027686142267186,40.39537668303888,30.576937174693935,44.13044009481221,51.19370525132566,4.675854653862131,0.546062116658114,0.5170335924414817,0.45603723334244095,2,9738,-0.8795798715734376,0.7336121466665573,0.48305606900800985,-0.8812937630091261,20.499794619018278,0.44619018278907374
15bps_60m,15,60,2025,131,490589,81846,29.027686142267186,40.39537668303888,30.576937174693935,44.13044009481221,51.19370525132566,4.675854653862131,0.546062116658114,0.5170335924414817,0.45603723334244095,5,9738,-0.9935213633730272,0.467450675825045,0.46724173341548575,-0.9935431624650242,20.499794619018278,0.44619018278907374
10bps_30m,10,30,2022,335,246556,82184,25.332181446510273,49.48043414776599,25.18738440572374,20.311739511340406,60.888980823517954,18.799279665141633,0.5890075927187773,0.5019625625244896,0.4995784583574537,0,11794,0.24175049446899988,1.0421773828662813,0.5088180430727488,-0.05290194936752157,12.390028828217737,0.438104120739359
10bps_30m,10,30,2022,335,246556,82184,25.332181446510273,49.48043414776599,25.18738440572374,20.311739511340406,60.888980823517954,18.799279665141633,0.5890075927187773,0.5019625625244896,0.4995784583574537,1,11794,-0.6182219151750454,0.8360917938246007,0.4990673223673054,-0.6191488317343816,12.390028828217737,0.438104120739359
10bps_30m,10,30,2022,335,246556,82184,25.332181446510273,49.48043414776599,25.18738440572374,20.311739511340406,60.888980823517954,18.799279665141633,0.5890075927187773,0.5019625625244896,0.4995784583574537,2,11794,-0.8826355901676316,0.6681251137425924,0.4885535017805664,-0.8827917021886108,12.390028828217737,0.438104120739359
10bps_30m,10,30,2022,335,246556,82184,25.332181446510273,49.48043414776599,25.18738440572374,20.311739511340406,60.888980823517954,18.799279665141633,0.5890075927187773,0.5019625625244896,0.4995784583574537,5,11794,-0.9965927404722027,0.31644281000017493,0.4596404951670341,-0.9965927404722027,12.390028828217737,0.438104120739359
10bps_30m,10,30,2023,101,328740,81683,19.469167391011595,61.05064701345445,19.480185595533957,14.754600100388085,74.17455284453314,11.070847055078781,0.6638713073711788,0.4837593862719169,0.489168147590009,0,7675,0.10282049239066549,1.0296803056141928,0.5103583061889251,-0.050204593940110676,12.779543973941369,0.42996742671009774
10bps_30m,10,30,2023,101,328740,81683,19.469167391011595,61.05064701345445,19.480185595533957,14.754600100388085,74.17455284453314,11.070847055078781,0.6638713073711788,0.4837593862719169,0.489168147590009,1,7675,-0.48811635901755124,0.8243062078694597,0.49615635179153095,-0.4906368074418642,12.779543973941369,0.42996742671009774
10bps_30m,10,30,2023,101,328740,81683,19.469167391011595,61.05064701345445,19.480185595533957,14.754600100388085,74.17455284453314,11.070847055078781,0.6638713073711788,0.4837593862719169,0.489168147590009,2,7675,-0.7624230320962377,0.657311806018441,0.4837785016286645,-0.7630911706877976,12.779543973941369,0.42996742671009774
10bps_30m,10,30,2023,101,328740,81683,19.469167391011595,61.05064701345445,19.480185595533957,14.754600100388085,74.17455284453314,11.070847055078781,0.6638713073711788,0.4837593862719169,0.489168147590009,5,7675,-0.9762587546862808,0.3098690090963078,0.45107491856677523,-0.9762706193765924,12.779543973941369,0.42996742671009774
10bps_30m,10,30,2024,244,410423,82035,23.329066861705368,52.833546656914734,23.837386481379898,24.2128359846407,66.07423660632656,9.71292740903273,0.6150545498872433,0.5016563636001814,0.490575208537233,0,10347,0.1772684098227142,1.036251744843947,0.5081666183434812,-0.05915136347460115,12.487387648593796,0.4393544022421958
10bps_30m,10,30,2024,244,410423,82035,23.329066861705368,52.833546656914734,23.837386481379898,24.2128359846407,66.07423660632656,9.71292740903273,0.6150545498872433,0.5016563636001814,0.490575208537233,1,10347,-0.5816927329895993,0.8314543875447781,0.4965690538320286,-0.5823096406783772,12.487387648593796,0.4393544022421958
10bps_30m,10,30,2024,244,410423,82035,23.329066861705368,52.833546656914734,23.837386481379898,24.2128359846407,66.07423660632656,9.71292740903273,0.6150545498872433,0.5016563636001814,0.490575208537233,2,10347,-0.8513823519365653,0.6646294193294668,0.48545472117521987,-0.8515570224813375,12.487387648593796,0.4393544022421958
10bps_30m,10,30,2024,244,410423,82035,23.329066861705368,52.833546656914734,23.837386481379898,24.2128359846407,66.07423660632656,9.71292740903273,0.6150545498872433,0.5016563636001814,0.490575208537233,5,10347,-0.9933392128788651,0.3153664236692069,0.45791050546052,-0.993342541608061,12.487387648593796,0.4393544022421958
10bps_30m,10,30,2025,247,492458,82158,29.966649626329755,39.07470970568904,30.958640667981207,36.55639134350885,45.77277927895032,17.670829377540837,0.5496847537671317,0.5272027219515929,0.5109807259539446,0,17855,0.25052798764355555,1.0282319339243189,0.5055726687202464,-0.0845716708263744,10.686922430691682,0.4544945393447214
10bps_30m,10,30,2025,247,492458,82158,29.966649626329755,39.07470970568904,30.958640667981207,36.55639134350885,45.77277927895032,17.670829377540837,0.5496847537671317,0.5272027219515929,0.5109807259539446,1,17855,-0.7902841765704325,0.8292105189267573,0.49795575469056286,-0.7922611724589249,10.686922430691682,0.4544945393447214
10bps_30m,10,30,2025,247,492458,82158,29.966649626329755,39.07470970568904,30.958640667981207,36.55639134350885,45.77277927895032,17.670829377540837,0.5496847537671317,0.5272027219515929,0.5109807259539446,2,17855,-0.9648365541712942,0.6661521771069943,0.4888266591991039,-0.9649345402281023,10.686922430691682,0.4544945393447214
10bps_30m,10,30,2025,247,492458,82158,29.966649626329755,39.07470970568904,30.958640667981207,36.55639134350885,45.77277927895032,17.670829377540837,0.5496847537671317,0.5272027219515929,0.5109807259539446,5,17855,-0.9998344204831687,0.3205905436082919,0.4691683001960235,-0.9998345859385837,10.686922430691682,0.4544945393447214
